,Unnamed: 0,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
1392,1392,Apartment/Condominium,"$1,724",759 sqft,Yes,$920,R2849614,,Residential,1996.0,,"1703 - 5189 Gaston St, Vancouver, BC",2.0,2.0,1.0,07/02/2024,"$699,000",28/04/2024,"$698,000"
1393,1393,Single Family Residence,"$6,330",2628 sqft,Yes,$703,R2874906,,Residential,1907.0,,"1912 Grant St, Vancouver, BC",6.0,6.0,3.0,23/04/2024,"$1,849,900",28/04/2024,"$1,901,000"
1394,1394,Apartment/Condominium,"$1,660",545 sqft,Yes,"$1,100",R2873786,,Residential,2006.0,,"803 - 928 Homer St, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$599,900",28/04/2024,"$618,880"
1395,1395,Single Family Residence,"$7,351",2711 sqft,Yes,$810,R2873528,,Residential,1984.0,,"7216 Inverness St, Vancouver, BC",2.0,5.0,4.0,21/04/2024,"$2,198,000",28/04/2024,"$2,275,000"
1396,1396,Single Family Residence,"$6,013",2361 sqft,Yes,$719,R2873462,,Residential,1923.0,,"2592 Pandora St, Vancouver, BC",2.0,5.0,2.0,21/04/2024,"$1,699,000",28/04/2024,"$1,699,000"
1397,1397,Apartment/Condominium,"$1,807",714 sqft,Yes,$978,R2874135,,Residential,1998.0,,"1003 - 1575 W 10th Ave, Vancouver, BC",1.0,1.0,1.0,22/04/2024,"$699,000",28/04/2024,"$700,000"
1398,1398,Apartment/Condominium,"$2,144",744 sqft,Yes,"$1,142",R2858401,,Residential,1999.0,,"906 - 1367 Alberni St, Vancouver, BC",2.0,2.0,1.0,11/03/2024,"$849,800",28/04/2024,"$848,000"
1399,1399,Apartment/Condominium,"$1,379",447 sqft,Yes,"$1,116",R2873883,,Residential,1998.0,,"605 - 819 Hamilton St, Vancouver, BC",1.0,1.0,0.0,21/04/2024,"$499,000",28/04/2024,"$495,000"
1400,1400,Apartment/Condominium,"$3,356",1096 sqft,Yes,"$1,366",R2873505,,Residential,1990.0,,"210 - 3788 W 8th Ave, Vancouver, BC",2.0,2.0,2.0,21/04/2024,"$1,498,000",28/04/2024,"$1,420,000"
1401,1401,Single Family Residence,"$9,486",2357 sqft,No,"$1,145",R2874589,,Residential,1905.0,,"52 E 20th Ave, Vancouver, BC",3.0,5.0,2.0,22/04/2024,"$2,700,000",28/04/2024,"$2,700,000"
1402,1402,Multi Family,"$4,000",1300 sqft,Yes,$960,R2872288,,Residential,2023.0,,"814 51 St Ave E, Vancouver, BC",2.0,3.0,1.0,17/04/2024,"$1,249,000",27/04/2024,"$1,235,000"
1403,1403,Single Family Residence,"$6,126",1860 sqft,Yes,$940,R2874113,,Residential,1972.0,,"3171 E 47th Ave, Vancouver, BC",2.0,4.0,1.0,18/04/2024,"$1,749,000",27/04/2024,"$1,700,000"
1404,1404,Apartment/Condominium,"$1,905",519 sqft,Yes,"$1,155",R2873440,,Residential,2017.0,,"410 - 311 E 6th Ave, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$599,900",27/04/2024,"$592,500"
1405,1405,Apartment/Condominium,,830 sqft,Yes,"$1,108",R2876809,,Residential,2025.0,,"301 - 2250 1 St Ave W, Vancouver, BC",1.0,2.0,1.0,24/04/2024,"$919,900",27/04/2024,"$919,900"
1406,1406,Apartment/Condominium,"$2,825",924 sqft,Yes,$972,R2866998,,Residential,2021.0,,"704 - 3188 Riverwalk Ave, Vancouver, BC",2.0,2.0,1.0,04/04/2024,"$899,000",27/04/2024,"$888,000"
1407,1407,Townhouse,"$2,893",1406 sqft,Yes,$817,R2856973,,Residential,1994.0,,"TH1 - 2030 Kent Avenue South E, Vancouver, BC",2.0,3.0,2.0,06/03/2024,"$1,150,000",27/04/2024,"$1,170,000"
1408,1408,Apartment/Condominium,"$1,602",592 sqft,Yes,$910,R2873265,,Residential,1986.0,,"501 - 1330 Hornby St, Vancouver, BC",1.0,1.0,0.0,21/04/2024,"$539,000",27/04/2024,"$535,000"
1409,1409,Apartment/Condominium,"$1,978",782 sqft,Yes,$978,R2874189,,Residential,1987.0,,"108 - 735 W 15th Ave, Vancouver, BC",1.0,1.0,1.0,22/04/2024,"$765,000",27/04/2024,"$760,000"
1410,1410,Apartment/Condominium,"$3,629",1068 sqft,Yes,"$1,217",R2857216,,Residential,2017.0,,"202 - 2888 Cambie St, Vancouver, BC",2.0,2.0,1.0,07/03/2024,"$1,299,999",27/04/2024,"$1,250,000"
1411,1411,Single Family Residence,"$14,016",3003 sqft,Yes,"$1,309",R2852450,,Residential,1928.0,,"4015 W 13th Ave, Vancouver, BC",3.0,4.0,2.0,21/02/2024,"$3,933,000",27/04/2024,"$3,800,000"
1412,1412,Apartment/Condominium,"$1,248",733 sqft,Yes,$953,R2872503,,Residential,2007.0,,"102 - 5989 Iona Dr, Vancouver, BC",1.0,1.0,1.0,14/04/2024,"$699,000",27/04/2024,"$816,000"
1413,1413,Single Family Residence,"$9,082",4206 sqft,Yes,$637,R2868710,,Residential,1999.0,,"4105 Slocan St, Vancouver, BC",3.0,5.0,2.0,07/04/2024,"$2,680,000",27/04/2024,"$2,670,000"
1414,1414,Apartment/Condominium,"$1,913",773 sqft,Yes,$968,R2871695,,Residential,1991.0,,"1602 - 789 Drake St, Vancouver, BC",2.0,2.0,1.0,15/04/2024,"$749,000",27/04/2024,"$735,000"
1415,1415,Single Family Residence,"$25,668",3643 sqft,No,"$1,531",R2874457,,Residential,1925.0,,"4716 Angus Dr, Vancouver, BC",2.0,4.0,3.0,22/04/2024,"$5,580,000",27/04/2024,"$5,650,000"
1416,1416,Apartment/Condominium,"$1,985",915 sqft,Yes,$814,R2869916,,Residential,1994.0,,"306 - 8450 Jellicoe St, Vancouver, BC",2.0,2.0,1.0,10/04/2024,"$745,000",27/04/2024,"$735,000"
1417,1417,,,,,,,,,,,,,,,,,,
1418,1418,Townhouse,"$2,561",1205 sqft,Yes,$829,R2869837,,Residential,1998.0,,"201 - 3368 Main St, Vancouver, BC",2.0,2.0,1.0,10/04/2024,"$999,000",27/04/2024,"$940,000"
1419,1419,Apartment/Condominium,"$1,763",1090 sqft,Yes,"$1,072",R2863188,,Residential,2000.0,,"1507 - 5639 Hampton Pl, Vancouver, BC",2.0,2.0,2.0,25/03/2024,"$1,169,000",27/04/2024,"$1,120,000"
1420,1420,Multi Family,,2339 sqft,Yes,$769,R2874536,,Residential,2024.0,,"5586 Rupert St, Vancouver, BC",4.0,4.0,2.0,22/04/2024,"$1,799,000",27/04/2024,"$1,795,000"
1421,1421,Apartment/Condominium,"$1,919",440 sqft,Yes,"$1,361",R2871460,,Residential,2021.0,,"2606 - 1289 Hornby St, Vancouver, BC",1.0,0.0,0.0,15/04/2024,"$599,000",27/04/2024,"$584,000"
1422,1422,Single Family Residence,"$9,275",2572 sqft,Yes,"$1,083",R2872774,,Residential,1930.0,,"2819 W 13th Ave, Vancouver, BC",3.0,6.0,2.0,17/04/2024,"$2,788,000",27/04/2024,"$2,850,000"
1423,1423,Apartment/Condominium,"$1,896",689 sqft,Yes,"$1,014",R2874916,,Residential,1999.0,,"706 - 1288 W Georgia St, Vancouver, BC",1.0,1.0,1.0,23/04/2024,"$699,000",27/04/2024,"$699,000"
1424,1424,Single Family Residence,"$8,464",2315 sqft,No,$906,R2874503,,Residential,1923.0,,"2280 Blenheim St, Vancouver, BC",1.0,4.0,0.0,21/04/2024,"$2,098,000",27/04/2024,"$1,925,000"
1425,1425,Apartment/Condominium,"$4,979",1395 sqft,Yes,"$1,273",R2866375,,Residential,2007.0,,"4004 - 1189 Melville St, Vancouver, BC",2.0,2.0,2.0,01/04/2024,"$1,776,769",26/04/2024,"$1,660,000"
1426,1426,Apartment/Condominium,,572 sqft,Yes,"$1,140",R2854622,,Residential,2028.0,,"411 - 8633 River District Cross, Vancouver, BC",1.0,1.0,1.0,27/02/2024,"$652,400",26/04/2024,"$652,400"
1427,1427,Single Family Residence,"$16,100",4218 sqft,Yes,$945,R2857850,,Residential,1915.0,,"2704 W 12th Ave, Vancouver, BC",4.0,4.0,3.0,10/03/2024,"$3,989,000",26/04/2024,"$3,650,000"
1428,1428,Single Family Residence,"$9,541",2485 sqft,Yes,"$1,348",R2854667,,Residential,1990.0,,"2068 W 44th Ave, Vancouver, BC",3.0,4.0,2.0,29/02/2024,"$3,350,000",26/04/2024,"$3,150,000"
1429,1429,Apartment/Condominium,"$5,931",1721 sqft,Yes,"$1,277",R2857767,,Residential,1995.0,,"405 - 1600 Hornby St, Vancouver, BC",3.0,2.0,2.0,10/03/2024,"$2,199,000",26/04/2024,"$2,100,000"
1430,1430,Townhouse,"$2,681",1077 sqft,Yes,$760,R2862554,,Residential,2014.0,,"305 - 557 E Cordova St, Vancouver, BC",2.0,2.0,1.0,24/03/2024,"$819,000",26/04/2024,"$811,000"
1431,1431,Single Family Residence,"$8,103",3607 sqft,Yes,$831,R2872810,,Residential,2015.0,,"5829 Fleming St, Vancouver, BC",7.0,8.0,2.0,18/04/2024,"$2,999,000",26/04/2024,"$2,900,000"
1432,1432,Apartment/Condominium,"$5,684",1293 sqft,Yes,"$1,924",R2873073,,Residential,2009.0,,"1201 - 8 Smithe Mews, Vancouver, BC",2.0,3.0,2.0,18/04/2024,"$2,488,000",26/04/2024,"$2,410,000"
1433,1433,Single Family Residence,"$13,080",3787 sqft,Yes,$974,R2867910,,Residential,1988.0,,"2326 Oliver Cres, Vancouver, BC",5.0,5.0,2.0,07/04/2024,"$3,690,000",26/04/2024,"$3,565,000"
1434,1434,Single Family Residence,"$7,140",2249 sqft,No,$799,R2872616,,Residential,1985.0,,"6937 Quebec St, Vancouver, BC",3.0,5.0,5.0,17/04/2024,"$1,798,000",26/04/2024,"$2,157,000"
1435,1435,Townhouse,"$2,297",1187 sqft,Yes,$909,R2861323,,Residential,1998.0,,"107 - 3583 Crowley Dr, Vancouver, BC",2.0,3.0,1.0,19/03/2024,"$1,080,000",26/04/2024,"$1,030,000"
1436,1436,Multi Family,,1522 sqft,Yes,"$1,641",R2872543,,Residential,2024.0,,"1 - 3536 W 14th Ave, Vancouver, BC",3.0,3.0,0.0,20/05/2024,"$2,599,000",-,Not Sold Yet
1437,1437,Apartment/Condominium,"$2,191",734 sqft,Yes,"$1,074",R2867943,,Residential,2008.0,,"504 - 495 W 6th Ave, Vancouver, BC",1.0,1.0,2.0,07/04/2024,"$789,000",26/04/2024,"$780,000"
1438,1438,Single Family Residence,"$9,474",2917 sqft,No,"$1,199",R2872395,,Residential,2019.0,,"757 E 20th Ave, Vancouver, BC",2.0,3.0,2.0,17/04/2024,"$3,500,000",26/04/2024,"$3,400,000"
1439,1439,Apartment/Condominium,"$63,690",772 sqft,Yes,$801,R2873804,,Residential,1963.0,,"303 - 2409 W 43rd Ave, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$619,000",25/04/2024,"$619,000"
1440,1440,Apartment/Condominium,"$1,660",714 sqft,Yes,"$1,007",R2873159,,Residential,1998.0,,"403 - 1575 W 10th Ave, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$719,000",25/04/2024,"$705,000"
1441,1441,Single Family Residence,"$7,685",2445 sqft,Yes,$898,R2872218,,Residential,1986.0,,"3676 Mcgill St, Vancouver, BC",3.0,4.0,3.0,15/04/2024,"$2,198,000",25/04/2024,"$2,150,000"
1442,1442,Apartment/Condominium,"$1,081",489 sqft,Yes,"$1,488",R2859664,,Residential,2021.0,,"1005 - 1768 Cook St, Vancouver, BC",1.0,1.0,0.0,10/03/2024,"$728,000",25/04/2024,"$680,000"
1443,1443,Apartment/Condominium,"$2,558",1095 sqft,Yes,$913,R2858056,,Residential,1990.0,,"1504 - 1010 Burnaby St, Vancouver, BC",2.0,2.0,2.0,10/03/2024,"$999,999",25/04/2024,"$983,000"
1444,1444,Single Family Residence,"$114,438",10335 sqft,Yes,"$1,923",R2829475,,Residential,2019.0,,"1233 Tecumseh Ave, Vancouver, BC",7.0,7.0,3.0,31/10/2023,"$19,880,000",25/04/2024,"$15,000,000"
1445,1445,Townhouse,,1745 sqft,Yes,$945,R2872472,,Residential,2024.0,,"3983 Fleming St, Vancouver, BC",2.0,3.0,2.0,17/04/2024,"$1,649,900",25/04/2024,"$1,649,900"
1446,1446,Apartment/Condominium,"$1,885",701 sqft,Yes,$948,R2865071,,Residential,2015.0,,"430 - 1588 E Hastings St, Vancouver, BC",1.0,1.0,1.0,01/04/2024,"$665,000",25/04/2024,"$675,000"
1447,1447,Apartment/Condominium,"$6,202",985 sqft,Yes,"$1,623",R2873758,,Residential,2021.0,,"1604 - 1768 Cook St, Vancouver, BC",2.0,2.0,2.0,21/04/2024,"$1,599,000",25/04/2024,"$1,595,000"
1448,1448,Apartment/Condominium,"$5,197",1135 sqft,Yes,"$2,026",R2851624,,Residential,2016.0,,"4205 - 777 Richards St, Vancouver, BC",2.0,2.0,2.0,20/02/2024,"$2,300,000",25/04/2024,"$2,158,000"
1449,1449,Townhouse,,1745 sqft,Yes,$945,R2872472,,Residential,2024.0,,"3983 Fleming St, Vancouver, BC",2.0,3.0,2.0,17/04/2024,"$1,649,900",25/04/2024,"$1,649,900"
1450,1450,Apartment/Condominium,,934 sqft,Yes,"$2,246",R2863664,,Residential,2024.0,,"212 - 2096 W 47 Th Ave, Vancouver, BC",2.0,2.0,1.0,26/03/2024,"$2,098,000",25/04/2024,"$2,098,000"
1451,1451,Apartment/Condominium,"$1,947",610 sqft,Yes,"$1,177",R2851255,,Residential,2017.0,,"706 - 1133 Hornby St, Vancouver, BC",1.0,1.0,1.0,19/02/2024,"$718,000",25/04/2024,"$697,500"
1452,1452,Apartment/Condominium,"$3,746",1000 sqft,Yes,"$1,399",R2872155,,Residential,2021.0,,"105 - 4675 Cambie St, Vancouver, BC",2.0,2.0,3.0,15/04/2024,"$1,399,000",25/04/2024,"$1,380,000"
1453,1453,Single Family Residence,"$7,033",1716 sqft,Yes,$954,R2875148,,Residential,1962.0,,"3087 Victoria Dr, Vancouver, BC",1.0,5.0,2.0,23/04/2024,"$1,638,000",25/04/2024,"$1,660,000"
1454,1454,Apartment/Condominium,"$1,371",776 sqft,Yes,$599,R2854304,,Residential,1977.0,,"201 - 2299 E 30th Ave, Vancouver, BC",1.0,2.0,1.0,28/02/2024,"$465,000",25/04/2024,"$450,000"
1455,1455,Apartment/Condominium,"$2,072",453 sqft,Yes,"$1,984",R2820613,,Residential,2020.0,,"1806 - 620 Cardero St, Vancouver, BC",1.0,1.0,1.0,28/09/2023,"$899,000",25/04/2024,"$845,000"
1456,1456,Single Family Residence,"$7,729",2309 sqft,No,"$1,082",R2868425,,Residential,1931.0,,"2569 Pandora St, Vancouver, BC",3.0,5.0,0.0,07/04/2024,"$2,499,000",25/04/2024,"$2,420,000"
1457,1457,Single Family Residence,"$9,359",2369 sqft,Yes,"$1,307",R2871780,,Residential,1988.0,,"1929 W 43 Rd Ave, Vancouver, BC",3.0,4.0,2.0,16/04/2024,"$3,098,000",25/04/2024,"$3,048,500"
1458,1458,Apartment/Condominium,"$3,651",1115 sqft,Yes,"$1,165",R2873631,,Residential,2005.0,,"1303 - 1483 W 7th Ave, Vancouver, BC",2.0,2.0,2.0,21/04/2024,"$1,299,000",25/04/2024,"$1,289,000"
1459,1459,Single Family Residence,"$23,866",5513 sqft,Yes,$959,R2869135,,Residential,2008.0,,"1331 W 59 Th Ave, Vancouver, BC",6.0,8.0,4.0,07/04/2024,"$5,288,000",25/04/2024,"$5,160,000"
1460,1460,Apartment/Condominium,"$2,024",695 sqft,Yes,"$1,135",R2874311,,Residential,1998.0,,"110 - 2228 Marstrand Ave, Vancouver, BC",1.0,1.0,1.0,22/04/2024,"$789,000",25/04/2024,"$796,000"
1461,1461,Apartment/Condominium,"$1,774",703 sqft,Yes,$995,R2873672,,Residential,1986.0,,"17 - 704 W 7th Ave, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$699,900",25/04/2024,"$700,000"
1462,1462,Apartment/Condominium,"$2,694",1023 sqft,Yes,"$1,070",R2820706,,Residential,2019.0,,"102 - 2221 E 30th Ave, Vancouver, BC",2.0,2.0,1.0,28/09/2023,"$1,095,000",25/04/2024,"$1,050,000"
1463,1463,Townhouse,,984 sqft,Yes,"$1,321",R2846013,,Residential,2024.0,,"8315 French St, Vancouver, BC",2.0,3.0,1.0,29/01/2024,"$1,299,900",25/04/2024,"$1,299,900"
1464,1464,Apartment/Condominium,"$1,680",466 sqft,Yes,"$1,341",R2870297,,Residential,2018.0,,"1206 - 8238 Lord St, Vancouver, BC",1.0,1.0,1.0,11/04/2024,"$624,999",25/04/2024,"$605,888"
1465,1465,Single Family Residence,"$9,068",1000 sqft,Yes,"$2,598",R2875303,,Residential,1941.0,,"3919 W 18th Ave, Vancouver, BC",1.0,3.0,0.0,24/04/2024,"$2,598,000",25/04/2024,"$2,702,850"
1466,1466,Apartment/Condominium,"$5,824",1340 sqft,Yes,"$1,857",R2873449,,Residential,1994.0,,"1208 - 1328 Homer St, Vancouver, BC",2.0,3.0,2.0,21/04/2024,"$2,488,888",24/04/2024,"$2,500,000"
1467,1467,Apartment/Condominium,"$3,648",1063 sqft,Yes,"$1,293",R2867874,,Residential,2019.0,,"1910 - 285 E 10th Ave, Vancouver, BC",2.0,2.0,1.0,07/04/2024,"$1,375,000",24/04/2024,"$1,345,000"
1468,1468,Single Family Residence,"$10,820",2528 sqft,No,"$1,265",R2870708,,Residential,1937.0,,"2950 W 31 Ave, Vancouver, BC",2.0,4.0,2.0,14/04/2024,"$3,200,000",24/04/2024,"$3,100,800"
1469,1469,Multi Family,"$5,754",1875 sqft,Yes,$959,R2874491,,Residential,2012.0,,"2 - 452 E 16 Th Ave, Vancouver, BC",3.0,4.0,2.0,22/04/2024,"$1,799,000",24/04/2024,"$1,770,000"
1470,1470,Single Family Residence,"$19,690",4396 sqft,Yes,"$1,110",R2853560,,Residential,2009.0,,"5662 Elm St, Vancouver, BC",4.0,5.0,2.0,25/02/2024,"$4,880,000",24/04/2024,"$4,800,000"
1471,1471,Apartment/Condominium,"$1,916",760 sqft,Yes,$789,R2865773,,Residential,2017.0,,"507 - 5515 Boundary Rd, Vancouver, BC",1.0,2.0,1.0,02/04/2024,"$599,900",24/04/2024,"$700,000"
1472,1472,Apartment/Condominium,"$5,556",1210 sqft,Yes,"$1,486",R2873833,,Residential,2002.0,,"1704 - 1680 Bayshore Dr, Vancouver, BC",2.0,2.0,2.0,21/04/2024,"$1,799,000",24/04/2024,"$1,862,000"
1473,1473,Apartment/Condominium,"$1,813",524 sqft,Yes,"$1,328",R2864853,,Residential,2015.0,,"517 - 38 W 1st Ave, Vancouver, BC",1.0,1.0,1.0,31/03/2024,"$696,000",24/04/2024,"$675,000"
1474,1474,Apartment/Condominium,"$2,797",773 sqft,Yes,"$1,292",R2871369,,Residential,2007.0,,"2807 - 909 Mainland St, Vancouver, BC",2.0,2.0,1.0,15/04/2024,"$999,000",24/04/2024,"$987,500"
1475,1475,Apartment/Condominium,"$1,732",508 sqft,Yes,"$1,316",R2870598,,Residential,2005.0,,"3009 - 928 Beatty St, Vancouver, BC",1.0,1.0,1.0,14/04/2024,"$669,000",24/04/2024,"$655,000"
1476,1476,Apartment/Condominium,,626 sqft,No,$702,R2873684,,Residential,1967.0,,"2201 - 1251 Cardero St, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$439,900",24/04/2024,"$450,000"
1477,1477,Single Family Residence,"$7,374",2234 sqft,Yes,$894,R2874500,,Residential,1999.0,,"5291 Clarendon St, Vancouver, BC",4.0,6.0,4.0,21/04/2024,"$1,999,000",24/04/2024,"$2,100,000"
1478,1478,Apartment/Condominium,"$1,414",659 sqft,Yes,$849,R2863652,,Residential,1975.0,,"236 - 2033 Triumph St, Vancouver, BC",1.0,1.0,1.0,25/03/2024,"$560,000",24/04/2024,"$539,000"
1479,1479,Apartment/Condominium,"$1,471",566 sqft,Yes,"$1,056",R2871616,,Residential,2016.0,,"713 - 5665 Boundary Rd, Vancouver, BC",1.0,1.0,1.0,15/04/2024,"$598,000",24/04/2024,"$610,000"
1480,1480,Single Family Residence,"$27,331",4070 sqft,Yes,"$1,225",R2855490,,Residential,1930.0,,"4096 W 8th Ave, Vancouver, BC",4.0,6.0,2.0,03/03/2024,"$4,988,000",24/04/2024,"$4,800,000"
1481,1481,Single Family Residence,"$14,657",4977 sqft,Yes,$781,R2874749,,Residential,1986.0,,"7011 Osler St, Vancouver, BC",5.0,6.0,3.0,23/04/2024,"$3,888,000",24/04/2024,"$3,880,000"
1482,1482,Single Family Residence,"$8,352",2276 sqft,Yes,"$1,040",R2862789,,Residential,2008.0,,"4552 Elgin St, Vancouver, BC",4.0,6.0,3.0,24/03/2024,"$2,368,000",24/04/2024,"$2,350,000"
1483,1483,Apartment/Condominium,,507 sqft,Yes,"$1,256",R2863596,,Residential,2028.0,,"520 - 8633 River District Cross, Vancouver, BC",1.0,1.0,1.0,25/03/2024,"$637,000",24/04/2024,"$637,000"
1484,1484,Single Family Residence,"$6,764",1643 sqft,Yes,"$1,217",R2869559,,Residential,1945.0,,"2258 Napier St, Vancouver, BC",2.0,4.0,2.0,10/04/2024,"$1,999,900",23/04/2024,"$1,999,900"
1485,1485,Apartment/Condominium,"$2,327",610 sqft,Yes,"$1,308",R2868964,,Residential,2016.0,,"2052 - 38 Smithe St, Vancouver, BC",1.0,1.0,1.0,09/04/2024,"$798,000",23/04/2024,"$855,000"
1486,1486,Single Family Residence,"$7,105",2083 sqft,Yes,$834,R2836665,,Residential,1923.0,,"6594 Frederick St, Vancouver, BC",4.0,5.0,2.0,05/12/2023,"$1,739,000",23/04/2024,"$1,695,000"
1487,1487,Single Family Residence,"$6,020",1685 sqft,Yes,$889,R2873541,,Residential,1947.0,,"1635 E 49th Ave, Vancouver, BC",2.0,4.0,1.0,21/04/2024,"$1,499,000",23/04/2024,"$1,533,000"
1488,1488,Apartment/Condominium,"$2,002",565 sqft,Yes,"$1,201",R2873218,,Residential,2011.0,,"402 - 2321 Scotia St, Vancouver, BC",1.0,1.0,1.0,21/04/2024,"$679,000",23/04/2024,"$679,000"
1489,1489,Townhouse,"$3,701",1135 sqft,Yes,"$1,320",R2871410,,Residential,1993.0,,"175 W 15th Ave, Vancouver, BC",2.0,2.0,1.0,15/04/2024,"$1,499,000",23/04/2024,"$1,701,000"
1490,1490,Apartment/Condominium,"$2,416",876 sqft,Yes,$990,R2857110,,Residential,2019.0,,"1005 - 8570 Rivergrass Dr, Vancouver, BC",2.0,2.0,1.0,06/03/2024,"$868,000",23/04/2024,"$855,000"
1491,1491,Apartment/Condominium,"$1,866",578 sqft,Yes,"$1,210",R2867721,,Residential,1995.0,,"1207 - 1277 Nelson St, Vancouver, BC",1.0,1.0,1.0,05/04/2024,"$699,800",23/04/2024,"$660,000"
1492,1492,Single Family Residence,"$6,942",2200 sqft,Yes,$795,R2871030,,Residential,1965.0,,"6394 St. Catherines St, Vancouver, BC",2.0,5.0,1.0,14/04/2024,"$1,749,000",23/04/2024,"$1,800,000"
1493,1493,Multi Family,"$6,688",2155 sqft,Yes,"$1,200",R2871724,,Residential,2021.0,,"545 E 22nd Ave, Vancouver, BC",3.0,4.0,2.0,15/04/2024,"$2,588,000",23/04/2024,"$2,590,000"
1494,1494,Apartment/Condominium,"$3,523",1088 sqft,Yes,"$1,091",R2870432,,Residential,2013.0,,"503 - 133 E 8th Ave, Vancouver, BC",2.0,2.0,1.0,14/04/2024,"$1,188,000",23/04/2024,"$1,310,000"
1495,1495,Apartment/Condominium,"$1,504",479 sqft,No,"$1,148",R2865354,,Residential,2003.0,,"1603 - 1295 Richards St, Vancouver, BC",1.0,1.0,0.0,01/04/2024,"$549,900",23/04/2024,"$537,500"
1496,1496,Apartment/Condominium,"$62,293",3948 sqft,Yes,"$2,659",R2872162,,Residential,2002.0,,"2701 - 323 Jervis St, Vancouver, BC",4.0,4.0,4.0,16/04/2024,"$10,498,000",23/04/2024,"$9,966,300"
1497,1497,Apartment/Condominium,"$1,510",560 sqft,Yes,$946,R2864091,,Residential,1996.0,,"101 - 22 E Cordova St, Vancouver, BC",1.0,1.0,1.0,27/03/2024,"$529,900",23/04/2024,"$455,000"
1498,1498,Apartment/Condominium,,526 sqft,Yes,"$1,207",R2865383,,Residential,2024.0,,"1608 - 3430 E Kent Ave S, Vancouver, BC",1.0,1.0,1.0,31/03/2024,"$635,000",23/04/2024,"$620,000"
1499,1499,Single Family Residence,"$6,621",1583 sqft,Yes,"$1,192",R2865702,,Residential,1952.0,,"4738 Beatrice St, Vancouver, BC",2.0,4.0,1.0,01/04/2024,"$1,888,000",23/04/2024,"$1,750,000"
1500,1500,Apartment/Condominium,"$1,386",825 sqft,Yes,"$1,209",R2867105,,Residential,2005.0,,"102 - 6328 Larkin Dr, Vancouver, BC",2.0,2.0,1.0,04/04/2024,"$998,000",23/04/2024,"$960,000"
1501,1501,Apartment/Condominium,"$6,081",1545 sqft,Yes,"$1,467",R2870462,,Residential,2014.0,,"1602 - 108 E 1 St Ave, Vancouver, BC",2.0,2.0,2.0,14/04/2024,"$2,268,000",23/04/2024,"$2,155,000"
1502,1502,Apartment/Condominium,"$1,780",453 sqft,Yes,"$1,322",R2872368,,Residential,2017.0,,"408 - 5325 West Blvd, Vancouver, BC",1.0,0.0,3.0,17/04/2024,"$599,000",23/04/2024,"$565,000"
1503,1503,Apartment/Condominium,"$1,880",819 sqft,Yes,$902,R2869137,,Residential,1975.0,,"304 - 1640 W 11th Ave, Vancouver, BC",1.0,1.0,1.0,09/04/2024,"$739,000",22/04/2024,"$715,000"
1504,1504,Multi Family,,1107 sqft,No,$992,R2866671,,Residential,2023.0,,"1938 Graveley St, Vancouver, BC",1.0,2.0,0.0,03/04/2024,"$1,099,000",22/04/2024,"$1,070,000"
1505,1505,Apartment/Condominium,"$2,920",1072 sqft,Yes,$978,R2870805,,Residential,2006.0,,"306 - 328 E 11th Ave, Vancouver, BC",2.0,2.0,1.0,14/04/2024,"$1,049,000",22/04/2024,"$1,110,000"
1506,1506,Apartment/Condominium,,521 sqft,Yes,"$1,343",R2865268,,Residential,2024.0,,"6309 Oak St, Vancouver, BC",1.0,1.0,1.0,27/03/2024,"$699,900",22/04/2024,"$699,900"
1507,1507,Townhouse,"$4,263",1789 sqft,Yes,$882,R2871897,,Residential,1987.0,,"248 Waterford Dr, Vancouver, BC",2.0,3.0,2.0,16/04/2024,"$1,579,000",22/04/2024,"$1,500,000"
1508,1508,Apartment/Condominium,"$2,111",691 sqft,Yes,"$1,121",R2871688,,Residential,1997.0,,"401 - 2490 W 2nd Ave, Vancouver, BC",1.0,1.0,1.0,15/04/2024,"$775,000",22/04/2024,"$777,000"
1509,1509,Single Family Residence,"$7,881",2555 sqft,Yes,"$1,127",R2868836,,Residential,2018.0,,"1507 W 64th Ave, Vancouver, BC",4.0,5.0,2.0,08/04/2024,"$2,880,000",22/04/2024,"$3,010,000"
1510,1510,Single Family Residence,"$7,679",1693 sqft,Yes,"$1,329",R2871207,,Residential,1944.0,,"1585 E 13th Ave, Vancouver, BC",2.0,3.0,3.0,14/04/2024,"$2,250,000",22/04/2024,"$2,410,000"
1511,1511,Apartment/Condominium,"$2,847",1802 sqft,Yes,$943,R2861396,,Residential,2009.0,,"205 - 6093 Iona Dr, Vancouver, BC",2.0,3.0,2.0,18/03/2024,"$1,699,900",22/04/2024,"$1,585,000"
1512,1512,Apartment/Condominium,"$1,596",475 sqft,Yes,"$1,048",R2870994,,Residential,2021.0,,"904 - 8181 Chester St, Vancouver, BC",1.0,1.0,1.0,14/04/2024,"$498,000",22/04/2024,"$530,000"
