mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2813898,2,2,"8439 Oak St, Vancouver, BC, Canada",1113.0,0,4913.0,1707.0,1997.0,MultiFamily,10/09/2023,1900000.0
R2813794,2,2,"283 Davie St, Vancouver, BC, Canada",1175.0,1,3212.0,1191.0,1994.0,Condo,10/09/2023,1399900.0
R2814875,1,1,"2411 Heather St, Vancouver, BC, Canada",803.0,1,2472.0,1168.0,2012.0,Condo,10/09/2023,938000.0
R2813841,3,2,"5628 Birney Ave, Vancouver, BC, Canada",1215.0,2,2045.0,1389.0,2017.0,Condo,10/09/2023,1688000.0
R2813138,1,1,"2221 E 30th Ave, Vancouver, BC, Canada",567.0,0,1418.0,1001.0,2018.0,Condo,03/09/2023,568000.0
R2805627,6,4,"2375 Kingsway, Vancouver, BC, Canada",2094.0,2,7037.0,1757.0,2004.0,SingleFamily,07/08/2023,3680000.0
R2805536,3,3,"1328 W Pender St, Vancouver, BC, Canada",1768.0,2,6657.0,1798.0,2003.0,Condo,07/08/2023,3180000.0
R2805466,0,0,"2335 Kingsway, Vancouver, BC, Canada",2074.0,0,7302.0,1774.0,2002.0,SingleFamily,07/08/2023,3680000.0
R2805186,1,1,"1889 Alberni St, Vancouver, BC, Canada",502.0,1,1738.0,1990.0,1998.0,Condo,07/08/2023,999000.0
R2805599,5,4,"2363 Kingsway, Vancouver, BC, Canada",1995.0,0,7036.0,1844.0,2004.0,SingleFamily,07/08/2023,3680000.0
R2804891,6,3,"1723 E 33rd Ave, Vancouver, BC, Canada",2630.0,2,8088.0,1285.0,1949.0,SingleFamily,07/08/2023,3380000.0
R2805534,4,2,"2353 Kingsway, Vancouver, BC, Canada",1530.0,2,7302.0,2405.0,1951.0,SingleFamily,07/08/2023,3680000.0
R2805149,6,0,"2361 Kingsway, Vancouver, BC, Canada",2100.0,2,7125.0,1752.0,2005.0,SingleFamily,07/08/2023,3680000.0
R2800072,4,2,"1383 W 32nd Ave, Vancouver, BC, Canada",4410.0,2,34671.0,2331.0,1937.0,SingleFamily,18/07/2023,10280000.0
R2800749,4,2,"653 71st Ave W, Vancouver, BC, Canada",1712.0,3,6781.0,1431.0,1969.0,SingleFamily,21/07/2023,2450000.0
R2800004,6,3,"5381 Joyce St, Vancouver, BC, Canada",1777.0,3,5982.0,1800.0,1997.0,SingleFamily,17/07/2023,3200000.0
R2801086,6,7,"1425 Acadia Rd, Vancouver, BC, Canada",10652.0,7,56677.0,936.0,1980.0,SingleFamily,19/07/2023,9980000.0
R2800434,3,2,"1480 Howe St, Vancouver, BC, Canada",1463.0,2,7171.0,1974.0,2020.0,Condo,19/07/2023,2888000.0
R2800072,4,3,"1383 32Nd Ave W, Vancouver, BC, Canada",4410.0,2,34671.0,2331.0,1937.0,SingleFamily,19/07/2023,10280000.0
R2800168,1,1,"1180 Broughton St, Vancouver, BC, Canada",548.0,1,2381.0,1640.0,2021.0,Condo,18/07/2023,899000.0
R2800509,4,2,"5389 Joyce St, Vancouver, BC, Canada",1622.0,3,5730.0,1972.0,1960.0,SingleFamily,20/07/2023,3200000.0
R2790220,6,2,"5285 Boundary Rd, Vancouver, BC, Canada",2530.0,4,6185.0,1363.0,1990.0,SingleFamily,15/06/2023,3450000.0
R2790208,3,2,"5261 Boundary Rd, Vancouver, BC, Canada",2420.0,1,5254.0,1246.0,1984.0,SingleFamily,15/06/2023,3016000.0
R2790223,2,2,"5295 Boundary Rd, Vancouver, BC, Canada",1808.0,4,5387.0,2323.0,1957.0,SingleFamily,15/06/2023,4200000.0
R2792912,1,1,"5520 Joyce St, Vancouver, BC, Canada",448.0,0,714.0,1116.0,1989.0,Condo,25/06/2023,500000.0
R2788800,6,2,"3325 E 29th Ave, Vancouver, BC, Canada",1620.0,4,5707.0,1543.0,1930.0,SingleFamily,13/06/2023,2500000.0
R2788779,5,2,"3355 E 29th Ave, Vancouver, BC, Canada",1620.0,4,5479.0,1543.0,1930.0,SingleFamily,13/06/2023,2500000.0
R2790186,4,2,"3343 E 29th Ave, Vancouver, BC, Canada",2450.0,2,5754.0,1020.0,1971.0,SingleFamily,18/06/2023,2500000.0
R2794318,6,3,"1525 W 29th Ave, Vancouver, BC, Canada",5200.0,3,17161.0,1057.0,1922.0,SingleFamily,27/06/2023,5500000.0
R2769187,3,2,"1384 W 32nd Ave, Vancouver, BC, Canada",4046.0,0,35076.0,2639.0,1924.0,SingleFamily,17/04/2023,10680000.0
R2769532,3,1,"8443 Oak St, Vancouver, BC, Canada",1509.0,0,6157.0,1974.0,1947.0,SingleFamily,17/04/2023,2980000.0
R2763203,1,1,"239 Keefer St, Vancouver, BC, Canada",604.0,0,1.0,1140.0,2023.0,Condo,23/03/2023,688800.0
R2770400,1,3,"3586 E 29th Ave, Vancouver, BC, Canada",2336.0,4,6213.0,1241.0,1986.0,SingleFamily,18/04/2023,2899000.0
R2762879,6,3,"3528 Wellington Ave, Vancouver, BC, Canada",2619.0,0,6370.0,1718.0,1979.0,SingleFamily,26/03/2023,4500000.0
R2762881,6,3,"3524 Wellington Ave, Vancouver, BC, Canada",2056.0,0,6059.0,2188.0,1912.0,SingleFamily,26/03/2023,4500000.0
R2770126,7,4,"2351 Renfrew St, Vancouver, BC, Canada",2222.0,3,6865.0,1575.0,2009.0,SingleFamily,19/04/2023,3500000.0
R2768550,5,2,"3320 W 41st Ave, Vancouver, BC, Canada",1925.0,2,8688.0,3064.0,1929.0,SingleFamily,16/04/2023,5900000.0
R2629261,4,3,"577 W 28th Ave, Vancouver, BC, Canada",3440.0,4,13042.0,1671.0,1939.0,SingleFamily,27/10/2021,5750000.0
R2606781,3,2,"8433 Oak St, Vancouver, BC, Canada",1134.0,0,4222.0,2777.0,1997.0,MultiFamily,01/08/2021,3150000.0
R2643520,5,2,"74 E 37th Ave, Vancouver, BC, Canada",2100.0,1,6455.0,2380.0,1954.0,SingleFamily,16/01/2022,4999999.0
R2606635,3,2,"8461 Oak St, Vancouver, BC, Canada",1124.0,0,4406.0,1779.0,2010.0,MultiFamily,01/08/2021,2000000.0
R2622949,4,3,"2137 E 1st Ave, Vancouver, BC, Canada",2235.0,0,5382.0,1118.0,1974.0,SingleFamily,01/10/2021,2500000.0
R2641115,8,3,"7989 Cambie St, Vancouver, BC, Canada",5159.0,0,15308.0,2496.0,1960.0,SingleFamily,04/01/2022,12880000.0
R2626482,5,2,"585 W 28th Ave, Vancouver, BC, Canada",3450.0,2,11920.0,1666.0,1939.0,SingleFamily,13/10/2021,5750000.0
