,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
822,Apartment/Condominium,"$1,525",538 sqft,Yes,"$1,022",R2884182,,Residential,1996,,"805 - 438 Seymour St, Vancouver, BC",1,1,1,14/05/2024,"$549,900"
823,Townhouse,"$4,975",1752 sqft,Yes,$855,R2883150,,Residential,2017,,"8566 Osler St, Vancouver, BC",2,3,2,13/05/2024,"$1,499,000"
824,Apartment/Condominium,"$1,746",515 sqft,Yes,"$1,252",R2883551,,Residential,2006,,"1808 - 928 Homer St, Vancouver, BC",1,1,1,13/05/2024,"$645,000"
825,Apartment/Condominium,"$3,262",785 sqft,Yes,"$1,398",R2883908,,Residential,2019,,"3608 - 1283 Howe St, Vancouver, BC",2,2,2,13/05/2024,"$1,098,000"
826,Apartment/Condominium,"$2,380",705 sqft,Yes,"$1,133",R2883884,,Residential,2021,,"1021 - 180 E 2nd Ave, Vancouver, BC",1,2,1,13/05/2024,"$799,000"
827,Apartment/Condominium,"$1,677",602 sqft,Yes,"$1,038",R2882985,,Residential,2018,,"557 - 955 E Hastings St, Vancouver, BC",1,1,1,13/05/2024,"$624,900"
828,Single Family Residence,"$6,068",2100 sqft,Yes,$760,R2883052,,Residential,1905,,"1133 Keefer St, Vancouver, BC",2,5,2,13/05/2024,"$1,598,000"
829,Apartment/Condominium,"$2,019",827 sqft,Yes,$967,R2883073,,Residential,2008,,"613 - 4078 Knight St, Vancouver, BC",2,2,1,13/05/2024,"$799,900"
830,Single Family Residence,"$20,213",4782 sqft,Yes,"$1,191",R2882760,,Residential,2014,,"7165 Maple St, Vancouver, BC",7,7,5,13/05/2024,"$5,700,000"
831,Apartment/Condominium,"$1,744",622 sqft,Yes,"$1,044",R2882982,,Residential,2018,,"560 - 955 E Hastings St, Vancouver, BC",1,1,1,13/05/2024,"$649,900"
832,Apartment/Condominium,"$2,298",667 sqft,Yes,"$1,499",R2884217,,Residential,1995,,"1806 - 588 Broughton St, Vancouver, BC",1,1,1,13/05/2024,"$999,900"
833,Single Family Residence,"$6,392",2390 sqft,No,$731,R2882685,,Residential,1961,,"1362 E 60th Ave, Vancouver, BC",2,5,0,13/05/2024,"$1,748,000"
834,Apartment/Condominium,"$1,822",1013 sqft,Yes,"$1,370",R2882208,,Residential,2013,,"805 - 5728 Berton Ave, Vancouver, BC",2,2,1,12/05/2024,"$1,388,000"
835,Multi Family,"$7,944",2384 sqft,No,$917,R2883379,,Residential,2024,,"2660 E 26th Ave, Vancouver, BC",4,5,2,12/05/2024,"$2,188,000"
836,Single Family Residence,"$9,438",3768 sqft,Yes,$742,R2883714,,Residential,1994,,"1033 E 39th Ave, Vancouver, BC",5,8,7,13/05/2024,"$2,799,000"
837,Apartment/Condominium,"$2,536",833 sqft,Yes,"$1,140",R2882895,,Residential,2014,,"502 - 1775 Quebec St, Vancouver, BC",2,2,1,13/05/2024,"$950,000"
838,Apartment/Condominium,"$6,479",2445 sqft,Yes,$899,R2883922,,Residential,1999,,"2803 - 1239 W Georgia St, Vancouver, BC",4,4,3,13/05/2024,"$2,199,000"
839,Apartment/Condominium,"$2,992",980 sqft,Yes,"$1,223",R2882387,,Residential,1993,,"2501 - 888 Hamilton St, Vancouver, BC",2,2,1,12/05/2024,"$1,199,000"
840,Apartment/Condominium,"$2,080",625 sqft,Yes,"$1,119",R2882171,,Residential,2003,,"206 - 2226 W 12th Ave, Vancouver, BC",1,1,1,12/05/2024,"$699,999"
841,Apartment/Condominium,"$1,980",500 sqft,Yes,"$1,498",R2882006,,Residential,2019,,"1409 - 89 Nelson St, Vancouver, BC",1,1,1,12/05/2024,"$749,000"
842,Apartment/Condominium,"$2,608",845 sqft,Yes,"$1,063",R2882130,,Residential,1999,,"2607 - 1331 Alberni St, Vancouver, BC",1,2,1,12/05/2024,"$899,000"
843,Apartment/Condominium,"$3,025",1021 sqft,Yes,"$1,163",R2883674,,Residential,2009,,"3305 - 188 Keefer Pl, Vancouver, BC",2,2,0,12/05/2024,"$1,188,000"
844,Apartment/Condominium,,965 sqft,Yes,"$1,087",R2882478,,Residential,1957,,"303 - 710 Chilco St, Vancouver, BC",1,2,1,12/05/2024,"$1,049,000"
845,Apartment/Condominium,,1182 sqft,Yes,"$3,128",R2882436,,Residential,2023,,"3302 - 1568 Alberni St, Vancouver, BC",2,2,2,12/05/2024,"$3,698,000"
846,Apartment/Condominium,"$1,602",600 sqft,No,"$1,075",R2882375,,Residential,2018,,"301 - 3488 Sawmill Cres, Vancouver, BC",1,1,1,12/05/2024,"$645,000"
847,Single Family Residence,"$49,547",5880 sqft,Yes,"$2,190",R2882264,,Residential,2019,,"6038 Marguerite St, Vancouver, BC",6,5,4,12/05/2024,"$12,880,000"
848,Single Family Residence,"$6,907",500 sqft,No,"$3,399",R2882017,,Residential,1919,,"5066 Prince Edward St, Vancouver, BC",1,1,0,12/05/2024,"$1,699,800"
849,Single Family Residence,"$7,811",1909 sqft,Yes,"$1,381",R2882228,,Residential,2007,,"7531 Oak St, Vancouver, BC",4,6,3,12/05/2024,"$2,638,000"
850,Multi Family,,1761 sqft,Yes,"$1,050",R2882554,,Residential,2024,,"2035 35 Th Ave E, Vancouver, BC",4,4,2,12/05/2024,"$1,850,000"
851,Apartment/Condominium,"$2,344",747 sqft,Yes,"$1,137",R2882581,,Residential,2002,,"604 - 1295 Richards St, Vancouver, BC",2,2,1,12/05/2024,"$849,800"
852,Single Family Residence,"$25,298",4108 sqft,Yes,"$1,652",R2882724,,Residential,2010,,"4022 W 30th Ave, Vancouver, BC",5,5,4,12/05/2024,"$6,790,000"
853,Single Family Residence,"$7,443",2568 sqft,No,$739,R2882234,,Residential,1905,,"242 E 26th Ave, Vancouver, BC",3,6,0,12/05/2024,"$1,899,000"
854,Single Family Residence,"$18,780",4600 sqft,Yes,"$1,171",R2882516,,Residential,2011,,"1041 W 58th Ave, Vancouver, BC",6,6,3,12/05/2024,"$5,390,000"
855,Apartment/Condominium,"$2,389",816 sqft,Yes,"$1,028",R2882225,,Residential,2007,,"2701 - 602 Citadel Parade, Vancouver, BC",1,2,1,12/05/2024,"$839,000"
856,Apartment/Condominium,"$3,531",941 sqft,Yes,"$1,241",R2882265,,Residential,2018,,"605 - 1571 W 57th Ave, Vancouver, BC",2,2,1,12/05/2024,"$1,168,000"
857,Single Family Residence,"$47,422",7324 sqft,Yes,"$1,772",R2882007,,Residential,1998,,"6388 Wiltshire St, Vancouver, BC",7,6,9,12/05/2024,"$12,980,000"
858,Multi Family,,752 sqft,No,"$1,196",R2882368,,Residential,2024,,"3862 Prince Albert St, Vancouver, BC",2,2,0,12/05/2024,"$899,900"
859,Apartment/Condominium,"$3,023",827 sqft,Yes,"$1,570",R2882092,,Residential,2021,,"1405 - 5410 Shortcut Rd, Vancouver, BC",2,2,2,12/05/2024,"$1,299,000"
860,Apartment/Condominium,"$2,334",667 sqft,Yes,"$1,348",R2882344,,Residential,1995,,"1605 - 555 Jervis St, Vancouver, BC",1,1,1,12/05/2024,"$899,300"
861,Apartment/Condominium,"$2,352",925 sqft,Yes,"$1,047",R2883001,,Residential,1989,,"201 - 2628 Ash St, Vancouver, BC",2,2,1,12/05/2024,"$968,800"
862,Multi Family,"$7,944",2384 sqft,No,$917,R2882949,,Residential,2024,,"2662 26 Th Ave E, Vancouver, BC",4,5,2,12/05/2024,"$2,188,000"
863,Single Family Residence,"$8,672",2628 sqft,No,$912,R2881487,,Residential,1924,,"3174 W 5th Ave, Vancouver, BC",2,6,0,09/05/2024,"$2,399,000"
864,Single Family Residence,"$7,760",1816 sqft,Yes,"$1,149",R2882515,,Residential,1912,,"1550 Grant St, Vancouver, BC",2,3,1,09/05/2024,"$2,088,000"
865,Single Family Residence,"$6,526",2202 sqft,Yes,$830,R2882786,,Residential,1991,,"1883 E 41st Ave, Vancouver, BC",3,5,3,09/05/2024,"$1,829,000"
866,Single Family Residence,"$26,132",4201 sqft,Yes,"$1,423",R2881462,,Residential,2004,,"4492 Quesnel Dr, Vancouver, BC",3,4,4,09/05/2024,"$5,980,000"
867,Apartment/Condominium,"$5,186",1024 sqft,Yes,"$1,599",R2881697,,Residential,2020,,"3007 - 1480 Howe St, Vancouver, BC",2,2,1,09/05/2024,"$1,638,000"
868,Apartment/Condominium,"$3,918",880 sqft,Yes,"$1,579",R2881757,,Residential,2019,,"2620 - 89 Nelson St, Vancouver, BC",2,2,1,09/05/2024,"$1,390,000"
869,Single Family Residence,,1495 sqft,Yes,"$1,170",R2881801,,Residential,2024,,"1419 E 27th Ave, Vancouver, BC",2,2,1,09/05/2024,"$1,750,000"
870,Single Family Residence,"$8,938",2038 sqft,No,"$1,177",R2881484,,Residential,1927,,"2645 W 6th Ave, Vancouver, BC",2,5,0,09/05/2024,"$2,399,000"
871,Apartment/Condominium,"$1,662",890 sqft,Yes,"$1,222",R2881481,,Residential,2016,,"506 - 3462 Ross Dr, Vancouver, BC",2,2,1,08/05/2024,"$1,088,000"
872,Apartment/Condominium,"$5,169",1584 sqft,Yes,"$1,385",R2881344,,Residential,1991,,"602 - 1888 Alberni St, Vancouver, BC",2,2,2,08/05/2024,"$2,195,000"
873,Townhouse,"$4,863",1568 sqft,Yes,$955,R2881212,,Residential,2019,,"7903 Oak St, Vancouver, BC",2,3,1,08/05/2024,"$1,499,000"
874,Apartment/Condominium,"$2,414",789 sqft,Yes,"$1,077",R2881075,,Residential,2003,,"112 - 2065 W 12th Ave, Vancouver, BC",1,1,1,08/05/2024,"$849,900"
875,Apartment/Condominium,"$1,515",575 sqft,Yes,$986,R2881304,,Residential,2000,,"1001 - 63 Keefer Pl, Vancouver, BC",1,1,1,08/05/2024,"$567,000"
876,Single Family Residence,"$7,275",1724 sqft,No,"$1,159",R2881231,,Residential,1955,,"5760 Wales St, Vancouver, BC",3,4,0,08/05/2024,"$1,998,888"
877,Apartment/Condominium,"$3,315",989 sqft,Yes,"$1,211",R2881253,,Residential,2010,,"3409 - 833 Seymour St, Vancouver, BC",2,2,1,08/05/2024,"$1,198,000"
878,Apartment/Condominium,"$2,319",892 sqft,Yes,$985,R2881071,,Residential,2018,,"312 - 2220 Kingsway, Vancouver, BC",2,2,1,08/05/2024,"$879,000"
879,Apartment/Condominium,"$1,587",671 sqft,Yes,$819,R2880211,,Residential,1984,,"103 - 224 Garden Dr N, Vancouver, BC",1,1,1,07/05/2024,"$549,900"
880,Multi Family,,1893 sqft,No,$924,R2880546,,Residential,2024,,"1 - 3220 Slocan St, Vancouver, BC",3,3,0,07/05/2024,"$1,750,000"
881,Apartment/Condominium,"$2,200",957 sqft,Yes,$887,R2880688,,Residential,2018,,"303 - 3289 Riverwalk Ave, Vancouver, BC",2,2,1,07/05/2024,"$849,000"
882,Apartment/Condominium,"$2,400",912 sqft,Yes,"$1,083",R2880615,,Residential,1992,,"306 - 1318 Homer St, Vancouver, BC",2,2,1,07/05/2024,"$988,000"
883,Multi Family,,1591 sqft,Yes,"$1,225",R2880992,,Residential,2024,,"1 - 1322 E 13th Ave, Vancouver, BC",3,4,0,07/05/2024,"$1,949,999"
884,Multi Family,,1894 sqft,No,$976,R2881223,,Residential,2024,,"2 - 3220 Slocan St, Vancouver, BC",3,3,1,07/05/2024,"$1,850,000"
885,Apartment/Condominium,"$5,570",1428 sqft,Yes,"$1,505",R2880922,,Residential,2003,,"1002 - 1650 Bayshore Dr, Vancouver, BC",2,2,2,07/05/2024,"$2,150,000"
886,Apartment/Condominium,"$2,720",899 sqft,Yes,"$1,222",R2880601,,Residential,1995,,"1709 - 1188 Richards St, Vancouver, BC",2,2,1,07/05/2024,"$1,099,000"
887,Apartment/Condominium,"$4,246",1277 sqft,Yes,"$1,408",R2880990,,Residential,2005,,"606 - 4759 Valley Dr, Vancouver, BC",2,2,2,06/05/2024,"$1,799,000"
888,Single Family Residence,"$6,730",2401 sqft,Yes,$770,R2880283,,Residential,1967,,"5074 Nanaimo St, Vancouver, BC",2,6,1,06/05/2024,"$1,849,000"
889,Apartment/Condominium,"$1,101",463 sqft,No,$818,R2880281,,Residential,2015,,"618 - 138 E Hastings St, Vancouver, BC",1,1,0,06/05/2024,"$379,000"
890,Townhouse,"$10,030",2599 sqft,Yes,"$1,415",R2880075,,Residential,2008,,"1258 Richards St, Vancouver, BC",2,2,1,06/05/2024,"$3,680,000"
891,Multi Family,,1713 sqft,Yes,$963,R2880653,,Residential,2023,,"3440 4th Ave E, Vancouver, BC",3,5,2,06/05/2024,"$1,650,000"
892,Multi Family,,1451 sqft,Yes,"$1,101",R2880860,,Residential,2024,,"1710 35th Ave E, Vancouver, BC",4,3,0,06/05/2024,"$1,598,000"
893,Single Family Residence,"$13,548",3634 sqft,Yes,"$1,197",R2880107,,Residential,1995,,"2556 W 20th Ave, Vancouver, BC",4,6,4,06/05/2024,"$4,350,000"
894,Apartment/Condominium,"$1,643",846 sqft,Yes,$885,R2880039,,Residential,1991,,"106 - 3668 Rae Ave, Vancouver, BC",2,2,2,06/05/2024,"$748,880"
895,Apartment/Condominium,"$2,480",839 sqft,Yes,"$1,001",R2879136,,Residential,2021,,"402 - 3188 Riverwalk Ave, Vancouver, BC",2,2,1,05/05/2024,"$839,900"
896,Single Family Residence,"$10,202",2384 sqft,No,"$1,669",R2879106,,Residential,1927,,"3739 W 14th Ave, Vancouver, BC",3,6,1,05/05/2024,"$3,980,000"
897,Apartment/Condominium,"$3,050",847 sqft,Yes,"$1,416",R2879591,,Residential,2019,,"512 - 7228 Adera St, Vancouver, BC",2,2,1,05/05/2024,"$1,200,000"
898,Multi Family,,1608 sqft,Yes,"$1,461",R2879364,,Residential,2024,,"2135 Lakewood Dr, Vancouver, BC",3,3,1,05/05/2024,"$2,350,000"
899,Apartment/Condominium,"$2,060",500 sqft,Yes,"$1,596",R2879674,,Residential,2019,,"2004 - 89 Nelson St, Vancouver, BC",1,1,1,05/05/2024,"$798,000"
900,Apartment/Condominium,"$3,050",1145 sqft,Yes,"$1,082",R2879048,,Residential,2008,,"PH609 - 53 W Hastings St, Vancouver, BC",2,2,1,05/05/2024,"$1,240,000"
901,Single Family Residence,"$7,005",1817 sqft,Yes,"$1,017",R2879290,,Residential,1949,,"1850 E 49th Ave, Vancouver, BC",2,3,3,05/05/2024,"$1,849,000"
902,Single Family Residence,"$11,802",2920 sqft,Yes,"$1,358",R2879615,,Residential,1927,,"3523 W 20th Ave, Vancouver, BC",3,6,2,05/05/2024,"$3,968,000"
903,Apartment/Condominium,"$2,681",787 sqft,Yes,"$1,396",R2879261,,Residential,2016,,"1051 - 38 Smithe St, Vancouver, BC",2,2,1,05/05/2024,"$1,099,000"
904,Single Family Residence,"$10,382",2706 sqft,Yes,"$1,108",R2879066,,Residential,2003,,"463 E 23rd Ave, Vancouver, BC",4,8,3,05/05/2024,"$2,999,000"
905,Single Family Residence,"$3,618",1115 sqft,No,"$1,165",R2879057,,Residential,1900,,"427 Glen Dr, Vancouver, BC",1,3,0,05/05/2024,"$1,299,000"
906,Single Family Residence,"$6,252",2012 sqft,Yes,$795,R2879536,,Residential,1910,,"1577 E 26th Ave, Vancouver, BC",2,7,1,05/05/2024,"$1,599,900"
907,Townhouse,,1551 sqft,Yes,"$1,457",R2880043,,Residential,2023,,"173 - 805 W 49th Ave, Vancouver, BC",2,3,1,05/05/2024,"$2,260,000"
908,Apartment/Condominium,"$2,895",958 sqft,Yes,"$1,135",R2880361,,Residential,2017,,"3602 - 5665 Boundary Rd, Vancouver, BC",2,2,2,05/05/2024,"$1,088,000"
909,Apartment/Condominium,"$1,005",439 sqft,Yes,$977,R2880403,,Residential,1975,,"111 - 830 E 7th Ave, Vancouver, BC",1,0,0,05/05/2024,"$429,000"
910,Townhouse,"$1,390",568 sqft,Yes,$985,R2879220,,Residential,2004,,"995 W 20th Ave, Vancouver, BC",1,1,1,05/05/2024,"$560,000"
911,Apartment/Condominium,"$1,793",710 sqft,Yes,"$1,049",R2880348,,Residential,1996,,"603 - 438 Seymour St, Vancouver, BC",1,2,1,05/05/2024,"$745,000"
912,Townhouse,,1151 sqft,Yes,"$1,465",R2879176,,Residential,2023,,"4224 Cambie St, Vancouver, BC",2,2,1,05/05/2024,"$1,686,900"
913,Apartment/Condominium,"$3,003",872 sqft,Yes,"$1,376",R2880085,,Residential,2019,,"584 - 87 Nelson St, Vancouver, BC",2,2,1,05/05/2024,"$1,200,000"
914,Apartment/Condominium,"$3,548",905 sqft,Yes,"$1,423",R2879736,,Residential,2022,,"1601 - 1289 Hornby St, Vancouver, BC",2,2,1,05/05/2024,"$1,288,000"
915,Apartment/Condominium,"$2,486",721 sqft,Yes,"$1,231",R2879491,,Residential,2015,,"1409 - 1783 Manitoba St, Vancouver, BC",1,1,1,05/05/2024,"$888,000"
916,Apartment/Condominium,"$1,198",551 sqft,Yes,$907,R2879073,,Residential,1994,,"316 - 4990 Mcgeer St, Vancouver, BC",1,1,1,05/05/2024,"$499,999"
917,Apartment/Condominium,"$1,916",807 sqft,Yes,$929,R2879962,,Residential,2008,,"203 - 702 King Edward Ave E, Vancouver, BC",2,2,1,05/05/2024,"$749,999"
918,Apartment/Condominium,"$2,019",675 sqft,Yes,"$1,035",R2879122,,Residential,2005,,"1006 - 1050 Smithe St, Vancouver, BC",1,1,1,05/05/2024,"$699,000"
919,Apartment/Condominium,"$1,502",632 sqft,Yes,"$1,011",R2878654,,Residential,2013,,"303 - 3437 Kingsway, Vancouver, BC",1,2,1,01/05/2024,"$639,000"
920,Apartment/Condominium,"$4,191",1205 sqft,Yes,"$1,510",R2879566,,Residential,2017,,"902 - 4083 Cambie St, Vancouver, BC",2,3,2,01/05/2024,"$1,820,000"
921,Apartment/Condominium,"$2,049",710 sqft,Yes,"$1,069",R2878822,,Residential,1996,,"2508 - 438 Seymour St, Vancouver, BC",2,2,1,01/05/2024,"$759,000"
922,Apartment/Condominium,"$2,806",945 sqft,Yes,"$1,214",R2878382,,Residential,2011,,"701 - 888 Homer St, Vancouver, BC",2,2,1,01/05/2024,"$1,148,000"
923,Single Family Residence,"$6,037",2500 sqft,No,$983,R2878461,,Residential,1960,,"1727 Se Marine Dr, Vancouver, BC",2,5,4,01/05/2024,"$2,458,000"
924,Single Family Residence,"$32,676",3796 sqft,Yes,"$3,424",R2878518,,Residential,1995,,"7275 Blenheim St, Vancouver, BC",3,4,6,01/05/2024,"$12,999,000"
925,Apartment/Condominium,"$1,835",907 sqft,Yes,"$1,284",R2879367,,Residential,2018,,"1507 - 3487 Binning Rd, Vancouver, BC",2,2,1,02/05/2024,"$1,165,000"
926,Single Family Residence,"$10,041",2621 sqft,No,"$1,254",R2878220,,Residential,1947,,"1829 W 64th Ave, Vancouver, BC",2,5,2,01/05/2024,"$3,288,000"
927,Apartment/Condominium,"$2,247",784 sqft,Yes,"$1,019",R2878349,,Residential,2016,,"1402 - 8131 Nunavut Lane, Vancouver, BC",2,2,1,30/04/2024,"$799,000"
928,Townhouse,"$4,229",1207 sqft,No,"$1,117",R2878008,,Residential,2023,,"13 - 198 Ontario Pl, Vancouver, BC",2,3,0,30/04/2024,"$1,349,000"
929,Single Family Residence,"$8,213",2521 sqft,Yes,$895,R2878421,,Residential,1966,,"178 E 40th Ave, Vancouver, BC",2,5,2,30/04/2024,"$2,258,000"
930,Apartment/Condominium,"$1,474",551 sqft,No,"$1,085",R2878454,,Residential,2003,,"501 - 1249 Granville St, Vancouver, BC",1,1,0,30/04/2024,"$598,000"
931,Single Family Residence,"$78,649",13272 sqft,Yes,"$1,491",R2878152,,Residential,2018,,"2606 Marine Dr Sw, Vancouver, BC",5,5,3,30/04/2024,"$19,800,000"
932,Single Family Residence,"$5,765",1900 sqft,No,"$1,868",R2878489,,Residential,9999,,"5347 Mckinnon St, Vancouver, BC",2,4,0,30/04/2024,"$3,550,000"
933,Townhouse,"$1,933",857 sqft,No,$885,R2877886,,Residential,2017,,"5190 Chambers St, Vancouver, BC",2,2,0,30/04/2024,"$759,000"
934,Apartment/Condominium,,450 sqft,No,$886,R2877441,,Residential,1965,,"404 - 1100 Harwood St, Vancouver, BC",1,1,1,30/04/2024,"$399,000"
935,Multi Family,,1578 sqft,Yes,"$1,615",R2877538,,Residential,2024,,"1 - 2138 48 Th Ave W, Vancouver, BC",3,3,1,30/04/2024,"$2,549,000"
936,Apartment/Condominium,"$2,230",589 sqft,Yes,"$1,337",R2877636,,Residential,2017,,"409 - 5325 West Blvd, Vancouver, BC",1,1,1,30/04/2024,"$788,000"
937,Apartment/Condominium,"$2,900",759 sqft,Yes,"$1,171",R2878171,,Residential,2023,,"3554 3 Rd Ave W, Vancouver, BC",2,2,0,30/04/2024,"$888,800"
938,Apartment/Condominium,"$2,163",624 sqft,Yes,"$1,262",R2877857,,Residential,2012,,"215 - 288 W 1 St Ave, Vancouver, BC",1,1,1,30/04/2024,"$788,000"
939,Apartment/Condominium,"$1,774",581 sqft,Yes,"$1,132",R2877507,,Residential,2014,,"615 - 8488 Cornish St, Vancouver, BC",1,1,0,30/04/2024,"$658,000"
940,Single Family Residence,"$6,031",2000 sqft,No,"$1,775",R2878490,,Residential,1981,,"5303 Mckinnon St, Vancouver, BC",2,3,4,30/04/2024,"$3,550,000"
941,Multi Family,,1570 sqft,Yes,"$1,623",R2877550,,Residential,2024,,"2 - 2138 48 Th Ave W, Vancouver, BC",3,3,1,30/04/2024,"$2,549,000"
942,Single Family Residence,"$6,647",1800 sqft,No,"$1,972",R2878491,,Residential,2009,,"5311 Mckinnon St, Vancouver, BC",2,5,2,30/04/2024,"$3,550,000"
943,Apartment/Condominium,"$1,027",656 sqft,Yes,"$1,064",R2878344,,Residential,1998,,"409 - 5605 Hampton Pl, Vancouver, BC",1,1,2,29/04/2024,"$698,000"
944,Apartment/Condominium,"$1,760",988 sqft,Yes,"$1,314",R2878345,,Residential,2013,,"502 - 5728 Berton Ave, Vancouver, BC",2,2,1,29/04/2024,"$1,299,000"
945,Multi Family,,2319 sqft,Yes,$948,R2877349,,Residential,2024,,"2735 Oxford St, Vancouver, BC",4,5,2,29/04/2024,"$2,198,888"
946,Apartment/Condominium,,1258 sqft,Yes,"$1,802",R2877672,,Residential,2025,,"803 - 989 W 67 Th Ave, Vancouver, BC",2,3,2,29/04/2024,"$2,268,000"
947,Townhouse,,808 sqft,No,"$1,485",R2876866,,Residential,2023,,"1 - 3536 Point Grey Rd, Vancouver, BC",1,2,0,29/04/2024,"$1,200,000"
948,Apartment/Condominium,"$1,507",535 sqft,Yes,"$1,025",R2876965,,Residential,2013,,"711 - 4818 Eldorado Mews, Vancouver, BC",1,1,1,29/04/2024,"$548,800"
949,Apartment/Condominium,"$1,282",515 sqft,No,$891,R2877015,,Residential,2016,,"601 - 150 E Cordova St, Vancouver, BC",1,1,0,29/04/2024,"$459,000"
950,Apartment/Condominium,"$7,196",1390 sqft,Yes,"$1,985",R2876895,,Residential,2020,,"1102 - 620 Cardero St, Vancouver, BC",2,2,1,29/04/2024,"$2,760,000"
951,Single Family Residence,"$6,691",1860 sqft,Yes,"$1,021",R2876111,,Residential,1946,,"1861 E 39th Ave, Vancouver, BC",2,6,4,28/04/2024,"$1,900,000"
952,Apartment/Condominium,"$2,430",842 sqft,Yes,"$1,292",R2876612,,Residential,2014,,"607 - 1351 Continental St, Vancouver, BC",1,1,1,28/04/2024,"$1,088,000"
953,Apartment/Condominium,"$4,580",1329 sqft,Yes,"$1,790",R2876708,,Residential,2003,,"501 - 4685 Valley Dr, Vancouver, BC",2,2,2,28/04/2024,"$2,380,000"
954,Apartment/Condominium,"$2,542",819 sqft,Yes,"$1,169",R2876185,,Residential,2006,,"311 - 4883 Maclure Mews, Vancouver, BC",2,2,2,28/04/2024,"$958,000"
955,Apartment/Condominium,"$1,571",487 sqft,Yes,"$1,209",R2877046,,Residential,2015,,"1905 - 488 Marine Dr Sw, Vancouver, BC",1,1,1,28/04/2024,"$588,800"
956,Multi Family,"$4,235",1604 sqft,No,"$1,059",R2877102,,Residential,2007,,"1 - 122 W 12th Ave, Vancouver, BC",3,3,1,28/04/2024,"$1,699,000"
957,Apartment/Condominium,"$2,394",706 sqft,Yes,"$1,260",R2876701,,Residential,2014,,"1907 - 999 Seymour St, Vancouver, BC",1,2,1,28/04/2024,"$889,900"
958,Apartment/Condominium,"$2,700",1196 sqft,Yes,$781,R2876282,,Residential,1996,,"803 - 1255 Main St, Vancouver, BC",2,2,1,28/04/2024,"$935,000"
959,Apartment/Condominium,"$2,892",879 sqft,Yes,"$1,010",R2876283,,Residential,2019,,"701 - 433 Marine Dr Sw, Vancouver, BC",2,2,1,28/04/2024,"$888,000"
960,Apartment/Condominium,$213,681 sqft,Yes,"$1,129",R2876571,,Residential,2002,,"406 - 1420 W Georgia St, Vancouver, BC",1,1,1,28/04/2024,"$769,000"
961,Multi Family,"$5,426",1399 sqft,No,"$1,107",R2876525,,Residential,1999,,"1033 E 10th Ave, Vancouver, BC",2,4,1,28/04/2024,"$1,549,000"
962,Townhouse,"$6,315",2381 sqft,Yes,"$1,376",R2877922,,Residential,2020,,"1 - 3483 Ross Dr, Vancouver, BC",3,4,2,28/04/2024,"$3,277,000"
963,Apartment/Condominium,"$1,741",476 sqft,No,"$1,258",R2876069,,Residential,2021,,"1901 - 8188 Fraser St, Vancouver, BC",1,1,0,28/04/2024,"$599,000"
964,Apartment/Condominium,"$1,624",483 sqft,No,"$1,178",R2876917,,Residential,2021,,"1005 - 8181 Chester St, Vancouver, BC",1,1,0,28/04/2024,"$569,000"
965,Apartment/Condominium,"$2,200",845 sqft,Yes,$955,R2878072,,Residential,2015,,"1002 - 8288 Granville St, Vancouver, BC",2,2,1,28/04/2024,"$807,000"
966,Apartment/Condominium,"$4,318",1029 sqft,Yes,"$1,455",R2877870,,Residential,2021,,"409 - 469 King Edward Ave W, Vancouver, BC",2,2,1,28/04/2024,"$1,498,000"
967,Apartment/Condominium,"$3,860",1056 sqft,No,"$1,324",R2875971,,Residential,2023,,"3334 - 198 Ontario Pl, Vancouver, BC",2,3,0,25/04/2024,"$1,399,000"
968,Apartment/Condominium,"$1,502",485 sqft,Yes,"$1,131",R2875843,,Residential,1998,,"208 - 555 Jervis St, Vancouver, BC",1,0,1,25/04/2024,"$549,000"
